E00170:22:H00WVALXX:1:1106:9719:37454	1004922	1005014	92
E00121:9:H00UWALXX:7:1113:24345:23091	1004952	1005017	65
E00170:22:H00WVALXX:1:1213:9110:71841	1004903	1005018	115
E00125:9:H05MEALXX:7:1108:11870:37278	1004937	1005021	84
E00125:9:H05MEALXX:7:1105:25705:52977	1004963	1005022	59
E00170:22:H00WVALXX:1:2220:11231:58076	1004944	1005023	79
E00170:22:H00WVALXX:1:1218:14509:4930	1004949	1005027	78
E00121:9:H00UWALXX:7:1122:7567:28980	1004989	1005039	50
E00170:22:H00WVALXX:1:1211:24466:42956	1004990	1005040	50
E00170:22:H00WVALXX:1:1211:24659:43009	1004991	1005041	50
E00170:22:H00WVALXX:1:2214:22294:59095	1004951	1005043	92
E00170:22:H00WVALXX:1:1205:30577:1502	1004988	1005045	57
E00121:9:H00UWALXX:7:1120:29044:15936	1004961	1005047	86
E00170:22:H00WVALXX:1:2123:8186:44468	1004955	1005048	93
E00170:22:H00WVALXX:1:1103:8034:11540	1005000	1005050	50
E00170:22:H00WVALXX:1:1103:8054:11576	1005001	1005051	50
E00170:22:H00WVALXX:1:1103:8084:11593	1005002	1005052	50
E00121:9:H00UWALXX:7:1115:11637:49778	1004980	1005053	73
E00125:9:H05MEALXX:7:2211:24456:71946	1004978	1005056	78
E00170:22:H00WVALXX:1:1209:14134:60783	1005004	1005058	54
E00170:22:H00WVALXX:1:1103:31835:16973	1004983	1005060	77
E00170:22:H00WVALXX:1:2201:31155:43748	1004984	1005061	77
E00170:22:H00WVALXX:1:1120:8084:3401	1004987	1005062	75
E00125:9:H05MEALXX:7:1208:16702:45611	1005024	1005065	41
E00170:22:H00WVALXX:1:1219:17575:3770	1005029	1005066	37
E00170:22:H00WVALXX:1:1213:28932:35186	1004976	1005073	97
E00170:22:H00WVALXX:1:1214:27654:51219	1004981	1005077	96
E00121:9:H00UWALXX:7:1109:19797:7268	1005028	1005078	50
E00125:9:H05MEALXX:7:1114:24629:7761	1004999	1005081	82
E00170:22:H00WVALXX:1:1212:21878:2328	1005044	1005082	38
E00125:9:H05MEALXX:7:2216:19341:62277	1005015	1005083	68
E00170:22:H00WVALXX:1:1205:7354:59552	1005016	1005084	68
E00170:22:H00WVALXX:1:1202:12439:45787	1005025	1005085	60
E00121:9:H00UWALXX:7:1109:15666:69977	1005020	1005087	67
E00170:22:H00WVALXX:1:2219:31176:64598	1005031	1005091	60
E00170:22:H00WVALXX:1:2219:31480:64317	1005032	1005092	60
E00125:9:H05MEALXX:7:2112:9404:21122	1005019	1005093	74
E00170:22:H00WVALXX:1:2220:11850:10134	1005036	1005094	58
E00121:9:H00UWALXX:7:1117:6014:31986	1005070	1005095	25
E00121:9:H00UWALXX:7:1122:6805:10609	1005054	1005097	43
E00121:9:H00UWALXX:7:1115:15727:45646	1005042	1005100	58
E00170:22:H00WVALXX:1:2224:7404:13545	1005071	1005103	32
E00170:22:H00WVALXX:1:2116:32292:36821	1005026	1005106	80
E00170:22:H00WVALXX:1:2102:15717:6319	1005007	1005107	100
E00170:22:H00WVALXX:1:2203:20782:21350	1005037	1005108	71
E00170:22:H00WVALXX:1:1201:14438:35186	1005089	1005110	21
E00170:22:H00WVALXX:1:1201:14469:35204	1005090	1005111	21
E00170:22:H00WVALXX:1:1119:31663:57038	1005101	1005112	11
E00170:22:H00WVALXX:1:1119:31764:56863	1005102	1005113	11
E00170:22:H00WVALXX:1:1220:22903:42886	1005049	1005114	65
E00170:22:H00WVALXX:1:1205:12581:24726	1005033	1005115	82
E00170:22:H00WVALXX:1:1101:25451:71665	1005067	1005117	50
E00170:22:H00WVALXX:1:2216:17118:68764	1005064	1005119	55
E00170:22:H00WVALXX:1:1115:22447:37102	1005030	1005120	90
E00170:22:H00WVALXX:1:1203:10043:41954	1005038	1005121	83
E00170:22:H00WVALXX:1:1211:8115:15654	1005076	1005122	46
E00170:22:H00WVALXX:1:1114:29481:17430	1005034	1005125	91
E00170:22:H00WVALXX:1:1204:22954:10837	1005035	1005126	91
E00125:9:H05MEALXX:7:1204:24791:26326	1005088	1005134	46
E00125:9:H05MEALXX:7:2217:3233:39229	1005133	1005142	9
E00170:22:H00WVALXX:1:1117:14012:61908	1005137	1005144	7
E00170:22:H00WVALXX:1:1122:18590:42798	1005138	1005145	7
E00170:22:H00WVALXX:1:2101:24040:60677	1005139	1005146	7
E00170:22:H00WVALXX:1:2218:16651:71648	1005140	1005147	7
E00121:9:H00UWALXX:7:1105:24517:39774	1005079	1005148	69
E00121:9:H00UWALXX:7:1112:18519:40812	1005074	1005149	75
E00121:9:H00UWALXX:7:1112:18904:40741	1005075	1005150	75
E00121:9:H00UWALXX:7:1113:25989:52661	1005069	1005151	82
E00125:9:H05MEALXX:7:1214:23167:63666	1005046	1005153	107
E00170:22:H00WVALXX:1:1106:24040:42359	1005109	1005154	45
E00170:22:H00WVALXX:1:1108:4126:45629	1005099	1005155	56
E00170:22:H00WVALXX:1:1123:11901:35116	1005059	1005156	97
E00170:22:H00WVALXX:1:1203:17859:70399	1005057	1005157	100
E00170:22:H00WVALXX:1:2205:6024:12314	1005072	1005158	86
E00170:22:H00WVALXX:1:2209:25745:66620	1005096	1005159	63
E00170:22:H00WVALXX:1:2216:11444:32531	1005098	1005160	62
E00121:9:H00UWALXX:7:1119:2207:72579	1005104	1005163	59
E00125:9:H05MEALXX:7:2113:4735:53223	1005068	1005164	96
E00170:22:H00WVALXX:1:2223:14651:59886	1005141	1005165	24
E00170:22:H00WVALXX:1:1220:9729:47879	1005105	1005166	61
E00170:22:H00WVALXX:1:2216:15930:10626	1005055	1005167	112
E00170:22:H00WVALXX:1:2205:15484:67516	1005063	1005168	105
E00170:22:H00WVALXX:1:2203:16661:37841	1005086	1005177	91
E00170:22:H00WVALXX:1:1221:10419:67815	1005128	1005180	52
E00170:22:H00WVALXX:1:2114:28598:22264	1005116	1005182	66
E00170:22:H00WVALXX:1:2216:5730:37964	1005123	1005185	62
E00170:22:H00WVALXX:1:1103:5384:29244	1005143	1005188	45
E00170:22:H00WVALXX:1:2211:3192:63842	1005130	1005189	59
E00121:9:H00UWALXX:7:1112:29704:41023	1005135	1005190	55
E00170:22:H00WVALXX:1:1202:13109:28312	1005132	1005192	60
E00170:22:H00WVALXX:1:1116:14042:58199	1005127	1005196	69
E00170:22:H00WVALXX:1:1122:17189:30176	1005124	1005197	73
E00125:9:H05MEALXX:7:1110:26415:18942	1005131	1005203	72
E00170:22:H00WVALXX:1:2111:18305:7602	1005171	1005206	35
E00170:22:H00WVALXX:1:1101:8937:50832	1005161	1005207	46
E00170:22:H00WVALXX:1:1111:19270:24216	1005173	1005208	35
E00170:22:H00WVALXX:1:1205:29846:32127	1005118	1005210	92
E00125:9:H05MEALXX:7:2218:28313:71419	1005179	1005214	35
E00170:22:H00WVALXX:1:1109:12824:12595	1005136	1005215	79
E00170:22:H00WVALXX:1:2117:8643:28418	1005176	1005217	41
E00170:22:H00WVALXX:1:2116:25522:47246	1005172	1005218	46
E00170:22:H00WVALXX:1:1109:8714:9554	1005170	1005221	51
E00170:22:H00WVALXX:1:1215:22345:36329	1005187	1005225	38
E00170:22:H00WVALXX:1:1110:21949:29631	1005184	1005227	43
E00170:22:H00WVALXX:1:1119:28405:25236	1005193	1005236	43
E00170:22:H00WVALXX:1:1210:10693:69028	1005175	1005238	63
E00125:9:H05MEALXX:7:1213:4948:67762	1005178	1005240	62
E00170:22:H00WVALXX:1:2224:13068:38931	1005181	1005242	61
E00170:22:H00WVALXX:1:1116:16773:41093	1005191	1005243	52
E00170:22:H00WVALXX:1:1111:16235:33164	1005162	1005244	82
E00125:9:H05MEALXX:7:1119:27552:26079	1005174	1005246	72
E00170:22:H00WVALXX:1:1201:20173:61187	1005186	1005247	61
E00170:22:H00WVALXX:1:2204:7171:10257	1005183	1005251	68
E00121:9:H00UWALXX:7:1123:25157:41867	1005222	1005254	32
E00170:22:H00WVALXX:1:1206:18376:33920	1005223	1005255	32
E00170:22:H00WVALXX:1:2111:3852:53206	1005224	1005256	32
E00121:9:H00UWALXX:7:1105:26395:57478	1005169	1005259	90
E00170:22:H00WVALXX:1:2102:12358:3629	1005129	1005260	131
E00121:9:H00UWALXX:7:1101:22223:59921	1005201	1005264	63
E00121:9:H00UWALXX:7:1101:1923:33938	1005194	1005265	71
E00125:9:H05MEALXX:7:2110:2979:52151	1005195	1005266	71
E00170:22:H00WVALXX:1:2118:21452:30211	1005237	1005270	33
E00170:22:H00WVALXX:1:1102:8683:51694	1005232	1005273	41
E00170:22:H00WVALXX:1:1116:32495:37454	1005204	1005274	70
E00170:22:H00WVALXX:1:1215:12418:31828	1005205	1005275	70
E00170:22:H00WVALXX:1:1107:10987:10187	1005219	1005278	59
E00170:22:H00WVALXX:1:1217:18021:19803	1005220	1005279	59
E00170:22:H00WVALXX:1:2109:32008:44170	1005235	1005280	45
E00170:22:H00WVALXX:1:2206:3030:67885	1005231	1005284	53
E00170:22:H00WVALXX:1:1223:6308:34500	1005239	1005292	53
E00170:22:H00WVALXX:1:1107:19493:64651	1005212	1005296	84
E00121:9:H00UWALXX:7:1109:14733:59535	1005248	1005298	50
E00170:22:H00WVALXX:1:1207:27298:24022	1005226	1005301	75
E00170:22:H00WVALXX:1:2217:26263:68923	1005269	1005305	36
E00121:9:H00UWALXX:7:1119:1812:10995	1005252	1005309	57
E00170:22:H00WVALXX:1:2114:28039:49391	1005253	1005310	57
E00170:22:H00WVALXX:1:1215:6186:37770	1005213	1005311	98
E00170:22:H00WVALXX:1:2202:3314:1889	1005271	1005314	43
E00170:22:H00WVALXX:1:1120:29318:42710	1005209	1005315	106
E00170:22:H00WVALXX:1:1120:27532:58919	1005267	1005316	49
E00170:22:H00WVALXX:1:2112:31429:19750	1005297	1005317	20
E00170:22:H00WVALXX:1:2107:22447:17412	1005257	1005319	62
E00170:22:H00WVALXX:1:2110:5445:25552	1005258	1005320	62
E00170:22:H00WVALXX:1:1116:24598:35801	1005245	1005323	78
E00125:9:H05MEALXX:7:1103:31815:48582	1005233	1005324	91
E00121:9:H00UWALXX:7:1103:5933:57232	1005282	1005325	43
E00170:22:H00WVALXX:1:1223:13373:17061	1005283	1005326	43
E00170:22:H00WVALXX:1:1106:18397:10574	1005228	1005327	99
E00170:22:H00WVALXX:1:1202:16397:58937	1005263	1005328	65
E00170:22:H00WVALXX:1:1206:18275:47000	1005288	1005329	41
E00170:22:H00WVALXX:1:2215:19249:19047	1005229	1005331	102
E00170:22:H00WVALXX:1:1207:20335:61961	1005249	1005332	83
E00125:9:H05MEALXX:7:1205:29552:32391	1005286	1005333	47
E00170:22:H00WVALXX:1:2109:22041:66497	1005216	1005340	124
E00170:22:H00WVALXX:1:2209:20538:53593	1005302	1005341	39
E00170:22:H00WVALXX:1:2214:7120:69345	1005268	1005342	74
E00170:22:H00WVALXX:1:1210:31379:3278	1005241	1005343	102
E00170:22:H00WVALXX:1:2122:17514:14107	1005250	1005344	94
E00170:22:H00WVALXX:1:2213:29064:32180	1005287	1005345	58
E00170:22:H00WVALXX:1:2201:18062:34993	1005318	1005352	34
E00125:9:H05MEALXX:7:2113:30110:67569	1005294	1005353	59
E00125:9:H05MEALXX:7:2113:30191:67780	1005295	1005354	59
E00170:22:H00WVALXX:1:2223:24274:71454	1005261	1005355	94
E00125:9:H05MEALXX:7:2101:4877:39968	1005272	1005357	85
E00170:22:H00WVALXX:1:2214:23198:8341	1005234	1005358	124
E00170:22:H00WVALXX:1:1102:23015:10802	1005276	1005363	87
E00170:22:H00WVALXX:1:2208:31216:66075	1005339	1005364	25
E00170:22:H00WVALXX:1:2117:12185:24357	1005281	1005366	85
E00170:22:H00WVALXX:1:2223:1994:35538	1005321	1005367	46
E00170:22:H00WVALXX:1:2223:2563:35960	1005322	1005368	46
E00121:9:H00UWALXX:7:1102:22893:12455	1005262	1005370	108
E00125:9:H05MEALXX:7:2205:6917:48600	1005299	1005373	74
E00170:22:H00WVALXX:1:2102:8988:41146	1005290	1005375	85
E00170:22:H00WVALXX:1:1115:19067:49039	1005306	1005376	70
E00170:22:H00WVALXX:1:2205:11424:27081	1005313	1005377	64
E00125:9:H05MEALXX:7:1120:25126:10943	1005277	1005378	101
E00170:22:H00WVALXX:1:1212:5516:38298	1005304	1005385	81
E00125:9:H05MEALXX:7:1116:32434:17588	1005312	1005387	75
E00170:22:H00WVALXX:1:1123:4522:17975	1005289	1005389	100
E00121:9:H00UWALXX:7:1109:13606:41445	1005303	1005392	89
E00125:9:H05MEALXX:7:1210:19635:12578	1005330	1005393	63
E00170:22:H00WVALXX:1:1212:19960:6284	1005285	1005395	110
E00170:22:H00WVALXX:1:1113:20153:54788	1005336	1005396	60
E00170:22:H00WVALXX:1:1113:20315:54823	1005337	1005397	60
E00121:9:H00UWALXX:7:1117:12337:69485	1005335	1005399	64
E00170:22:H00WVALXX:1:2207:14469:29050	1005293	1005400	107
E00170:22:H00WVALXX:1:1113:26324:8411	1005351	1005401	50
E00125:9:H05MEALXX:7:2207:6572:20717	1005350	1005403	53
E00170:22:H00WVALXX:1:1106:10074:60220	1005360	1005404	44
E00170:22:H00WVALXX:1:1110:2786:56845	1005381	1005405	24
E00170:22:H00WVALXX:1:2121:16661:43115	1005361	1005406	45
E00170:22:H00WVALXX:1:1113:8247:55720	1005300	1005407	107
E00170:22:H00WVALXX:1:1218:21036:67921	1005356	1005409	53
E00125:9:H05MEALXX:7:2116:3162:66004	1005334	1005410	76
E00170:22:H00WVALXX:1:2119:4603:61890	1005338	1005411	73
E00170:22:H00WVALXX:1:1109:5283:28224	1005307	1005413	106
E00170:22:H00WVALXX:1:2102:28760:21245	1005308	1005414	106
E00170:22:H00WVALXX:1:1202:24842:48916	1005291	1005416	125
E00170:22:H00WVALXX:1:1210:18996:57636	1005349	1005417	68
E00170:22:H00WVALXX:1:1219:10003:35344	1005347	1005418	71
E00170:22:H00WVALXX:1:1122:10470:14599	1005372	1005419	47
E00170:22:H00WVALXX:1:1208:21696:25534	1005374	1005420	46
E00170:22:H00WVALXX:1:2109:26923:15637	1005390	1005421	31
E00121:9:H00UWALXX:7:1108:19838:22458	1005371	1005426	55
E00125:9:H05MEALXX:7:1116:29613:57109	1005346	1005437	91
E00125:9:H05MEALXX:7:2214:17717:2434	1005348	1005441	93
E00170:22:H00WVALXX:1:2216:5080:59166	1005362	1005442	80
E00170:22:H00WVALXX:1:2208:18559:45769	1005359	1005443	84
E00121:9:H00UWALXX:7:1109:14174:38315	1005391	1005447	56
E00125:9:H05MEALXX:7:1114:3598:58497	1005388	1005448	60
E00170:22:H00WVALXX:1:1217:23391:6917	1005384	1005449	65
E00121:9:H00UWALXX:7:1104:18305:30176	1005379	1005452	73
E00170:22:H00WVALXX:1:1107:29146:6020	1005380	1005453	73
E00170:22:H00WVALXX:1:1117:27623:24902	1005383	1005454	71
E00125:9:H05MEALXX:7:2214:14459:67323	1005369	1005456	87
E00121:9:H00UWALXX:7:1123:6176:31881	1005408	1005457	49
E00170:22:H00WVALXX:1:2209:11353:29631	1005365	1005458	93
E00170:22:H00WVALXX:1:2103:12916:57408	1005402	1005460	58
E00125:9:H05MEALXX:7:2114:7922:52942	1005424	1005463	39
E00121:9:H00UWALXX:7:1102:14398:18274	1005432	1005464	32
E00170:22:H00WVALXX:1:1223:24020:2170	1005439	1005465	26
E00170:22:H00WVALXX:1:1205:8490:65248	1005415	1005467	52
E00170:22:H00WVALXX:1:2115:31602:15443	1005423	1005470	47
E00170:22:H00WVALXX:1:1201:17910:59658	1005394	1005472	78
E00125:9:H05MEALXX:7:2222:13464:42886	1005430	1005473	43
E00170:22:H00WVALXX:1:2104:21472:25359	1005386	1005475	89
E00170:22:H00WVALXX:1:2215:23005:35713	1005398	1005476	78
E00170:22:H00WVALXX:1:2204:3192:29912	1005440	1005478	38
E00170:22:H00WVALXX:1:2201:12418:51799	1005445	1005485	40
E00170:22:H00WVALXX:1:2106:13515:60554	1005434	1005486	52
E00170:22:H00WVALXX:1:2106:13535:60590	1005435	1005487	52
E00121:9:H00UWALXX:7:1112:18620:14019	1005444	1005488	44
E00170:22:H00WVALXX:1:1103:20234:34711	1005412	1005489	77
E00170:22:H00WVALXX:1:2217:21553:2680	1005422	1005490	68
E00125:9:H05MEALXX:7:2209:12165:39335	1005446	1005493	47
E00170:22:H00WVALXX:1:1119:24294:68008	1005425	1005495	70
E00121:9:H00UWALXX:7:1104:24071:34887	1005436	1005496	60
E00121:9:H00UWALXX:7:1118:19706:27433	1005481	1005497	16
E00125:9:H05MEALXX:7:2124:17564:8288	1005498	1005502	4
E00125:9:H05MEALXX:7:2124:19889:47193	1005499	1005503	4
E00125:9:H05MEALXX:7:2206:20305:31318	1005500	1005504	4
E00170:22:H00WVALXX:1:2215:22152:28330	1005501	1005505	4
E00170:22:H00WVALXX:1:1104:10378:48582	1005427	1005510	83
E00170:22:H00WVALXX:1:2224:6755:6759	1005468	1005511	43
E00170:22:H00WVALXX:1:2224:6775:6759	1005469	1005512	43
E00170:22:H00WVALXX:1:2217:26192:4667	1005429	1005514	85
E00170:22:H00WVALXX:1:1207:18914:32672	1005431	1005515	84
E00125:9:H05MEALXX:7:2222:29856:11330	1005492	1005526	34
E00125:9:H05MEALXX:7:1117:6196:68342	1005461	1005527	66
E00170:22:H00WVALXX:1:1105:24994:4034	1005474	1005528	54
E00125:9:H05MEALXX:7:1208:2735:24444	1005517	1005529	12
E00170:22:H00WVALXX:1:2210:10937:46174	1005438	1005531	93
E00125:9:H05MEALXX:7:1202:10419:27310	1005450	1005533	83
E00170:22:H00WVALXX:1:2111:17402:13105	1005428	1005539	111
E00170:22:H00WVALXX:1:1104:26344:41673	1005482	1005540	58
E00170:22:H00WVALXX:1:1211:16468:59412	1005459	1005541	82
E00170:22:H00WVALXX:1:1220:12550:40284	1005433	1005554	121
E00125:9:H05MEALXX:7:1116:28161:1115	1005455	1005556	101
E00121:9:H00UWALXX:7:1115:10683:60607	1005479	1005557	78
E00125:9:H05MEALXX:7:2212:7140:22440	1005491	1005562	71
E00121:9:H00UWALXX:7:1106:32018:55931	1005520	1005565	45
E00170:22:H00WVALXX:1:2210:5730:19118	1005506	1005566	60
E00170:22:H00WVALXX:1:1221:25431:16357	1005480	1005568	88
E00170:22:H00WVALXX:1:2102:32008:20014	1005471	1005569	98
E00170:22:H00WVALXX:1:2212:21401:40530	1005451	1005576	125
E00125:9:H05MEALXX:7:1207:31663:38895	1005525	1005581	56
E00170:22:H00WVALXX:1:2206:15758:72843	1005494	1005582	88
E00121:9:H00UWALXX:7:1114:12033:26449	1005513	1005583	70
E00121:9:H00UWALXX:7:1120:31500:13650	1005523	1005584	61
E00125:9:H05MEALXX:7:1119:5161:33991	1005518	1005589	71
E00125:9:H05MEALXX:7:1124:5983:58621	1005483	1005592	109
E00170:22:H00WVALXX:1:1219:7435:40390	1005508	1005594	86
E00170:22:H00WVALXX:1:1219:8105:39792	1005509	1005595	86
E00170:22:H00WVALXX:1:2206:11525:46877	1005545	1005596	51
E00121:9:H00UWALXX:7:1114:6136:19469	1005484	1005597	113
E00170:22:H00WVALXX:1:1201:29714:48565	1005522	1005598	76
E00170:22:H00WVALXX:1:1112:32526:36452	1005524	1005600	76
E00170:22:H00WVALXX:1:2119:6247:1766	1005466	1005602	136
E00170:22:H00WVALXX:1:1203:5070:15795	1005572	1005605	33
E00121:9:H00UWALXX:7:1115:18864:72773	1005536	1005606	70
E00125:9:H05MEALXX:7:1215:20315:47475	1005537	1005607	70
E00125:9:H05MEALXX:7:1223:25289:13158	1005544	1005609	65
E00170:22:H00WVALXX:1:2224:19188:20243	1005558	1005610	52
E00125:9:H05MEALXX:7:2222:31237:23108	1005534	1005611	77
E00125:9:H05MEALXX:7:2122:30059:50745	1005563	1005612	49
E00170:22:H00WVALXX:1:1121:13931:45383	1005462	1005613	151
E00125:9:H05MEALXX:7:2203:29430:19311	1005521	1005617	96
E00170:22:H00WVALXX:1:1108:26852:32074	1005555	1005618	63
E00170:22:H00WVALXX:1:2201:19554:13457	1005538	1005619	81
E00170:22:H00WVALXX:1:2118:5699:59500	1005547	1005620	73
E00170:22:H00WVALXX:1:2118:5770:59447	1005548	1005621	73
E00170:22:H00WVALXX:1:2118:5790:59412	1005549	1005622	73
E00170:22:H00WVALXX:1:2118:5892:59904	1005550	1005623	73
E00125:9:H05MEALXX:7:1201:30130:72738	1005507	1005624	117
E00170:22:H00WVALXX:1:1215:22731:72614	1005477	1005626	149
E00125:9:H05MEALXX:7:2213:30435:20208	1005530	1005627	97
E00170:22:H00WVALXX:1:2111:12307:44222	1005542	1005630	88
E00170:22:H00WVALXX:1:1211:28932:8569	1005551	1005631	80
E00170:22:H00WVALXX:1:1220:10794:35379	1005552	1005632	80
E00170:22:H00WVALXX:1:2113:16631:1713	1005585	1005635	50
E00121:9:H00UWALXX:7:1107:5303:4667	1005535	1005636	101
E00170:22:H00WVALXX:1:1123:9028:67587	1005567	1005637	70
E00170:22:H00WVALXX:1:1101:10439:21016	1005591	1005639	48
E00121:9:H00UWALXX:7:1123:2410:37594	1005590	1005640	50
E00125:9:H05MEALXX:7:1117:5740:14564	1005532	1005641	109
E00121:9:H00UWALXX:7:1120:12236:32672	1005570	1005642	72
E00170:22:H00WVALXX:1:1202:13667:34026	1005546	1005643	97
E00170:22:H00WVALXX:1:1107:14702:70593	1005573	1005645	72
E00170:22:H00WVALXX:1:1114:6917:31371	1005574	1005646	72
E00121:9:H00UWALXX:7:1116:11414:28998	1005553	1005648	95
E00170:22:H00WVALXX:1:1105:11353:39792	1005560	1005651	91
E00121:9:H00UWALXX:7:1115:12601:12841	1005559	1005652	93
E00170:22:H00WVALXX:1:2214:6298:71894	1005561	1005653	92
E00170:22:H00WVALXX:1:2104:31297:48987	1005578	1005656	78
E00170:22:H00WVALXX:1:1115:29572:12419	1005577	1005660	83
E00121:9:H00UWALXX:7:1102:15362:12736	1005543	1005666	123
E00170:22:H00WVALXX:1:1123:16245:35538	1005587	1005667	80
E00170:22:H00WVALXX:1:2107:4298:61996	1005588	1005668	80
E00170:22:H00WVALXX:1:1117:6136:43836	1005575	1005669	94
E00125:9:H05MEALXX:7:2122:21584:61275	1005593	1005673	80
E00170:22:H00WVALXX:1:1208:20843:12103	1005516	1005674	158
E00121:9:H00UWALXX:7:1111:1710:25341	1005564	1005676	112
E00170:22:H00WVALXX:1:2109:32282:26818	1005629	1005680	51
E00170:22:H00WVALXX:1:2206:17321:45453	1005579	1005681	102
E00125:9:H05MEALXX:7:2107:15068:29982	1005571	1005683	112
E00170:22:H00WVALXX:1:2107:19158:7954	1005616	1005685	69
E00170:22:H00WVALXX:1:2104:17514:42482	1005599	1005689	90
E00170:22:H00WVALXX:1:2216:6410:12525	1005604	1005692	88
E00170:22:H00WVALXX:1:1209:10835:10345	1005580	1005698	118
E00125:9:H05MEALXX:7:2106:23827:33270	1005615	1005700	85
E00170:22:H00WVALXX:1:1207:21696:39247	1005601	1005702	101
E00170:22:H00WVALXX:1:2221:17544:42253	1005614	1005703	89
E00170:22:H00WVALXX:1:2213:11495:41691	1005519	1005708	189
E00125:9:H05MEALXX:7:1104:14692:67411	1005650	1005709	59
E00121:9:H00UWALXX:7:1102:29349:34465	1005586	1005710	124
E00121:9:H00UWALXX:7:1110:8744:63965	1005661	1005711	50
E00125:9:H05MEALXX:7:1110:3872:38052	1005663	1005712	49
E00125:9:H05MEALXX:7:1213:3994:67868	1005662	1005713	51
E00170:22:H00WVALXX:1:2106:18468:14002	1005686	1005714	28
E00121:9:H00UWALXX:7:1102:2877:12736	1005647	1005716	69
E00121:9:H00UWALXX:7:1120:15707:51659	1005638	1005717	79
E00121:9:H00UWALXX:7:1111:27126:3682	1005649	1005718	69
E00125:9:H05MEALXX:7:2215:12368:21860	1005675	1005720	45
E00125:9:H05MEALXX:7:2223:24071:15162	1005658	1005723	65
E00170:22:H00WVALXX:1:2206:19361:2961	1005659	1005724	65
E00121:9:H00UWALXX:7:1101:20072:7567	1005657	1005725	68
E00121:9:H00UWALXX:7:1106:6288:39001	1005608	1005728	120
E00170:22:H00WVALXX:1:2111:25481:17043	1005603	1005730	127
E00125:9:H05MEALXX:7:1213:20802:65723	1005655	1005731	76
E00170:22:H00WVALXX:1:1211:31419:21807	1005644	1005736	92
E00125:9:H05MEALXX:7:2210:15027:15707	1005625	1005738	113
E00121:9:H00UWALXX:7:1113:17778:32953	1005654	1005739	85
E00170:22:H00WVALXX:1:2219:31744:44275	1005634	1005742	108
E00121:9:H00UWALXX:7:1121:29562:51465	1005664	1005743	79
E00170:22:H00WVALXX:1:1114:15484:67340	1005665	1005744	79
E00125:9:H05MEALXX:7:2220:12703:39142	1005670	1005745	75
E00170:22:H00WVALXX:1:2113:10429:57073	1005671	1005746	75
E00170:22:H00WVALXX:1:2219:31724:44275	1005633	1005747	114
E00170:22:H00WVALXX:1:1110:20203:32901	1005684	1005749	65
E00170:22:H00WVALXX:1:2101:20721:71700	1005734	1005758	24
E00125:9:H05MEALXX:7:2202:22183:58093	1005699	1005761	62
E00121:9:H00UWALXX:7:1103:4451:55052	1005733	1005763	30
E00170:22:H00WVALXX:1:2102:26547:64317	1005701	1005769	68
E00170:22:H00WVALXX:1:1109:19787:11576	1005678	1005771	93
E00125:9:H05MEALXX:7:1101:18529:34676	1005729	1005776	47
E00121:9:H00UWALXX:7:1122:8764:50674	1005687	1005777	90
E00121:9:H00UWALXX:7:1118:27288:70874	1005672	1005780	108
E00170:22:H00WVALXX:1:2104:18275:29736	1005628	1005781	153
E00121:9:H00UWALXX:7:1114:9252:71454	1005707	1005785	78
E00170:22:H00WVALXX:1:1105:25958:30738	1005677	1005788	111
E00170:22:H00WVALXX:1:1123:30678:24357	1005693	1005789	96
E00170:22:H00WVALXX:1:1216:25065:3454	1005705	1005790	85
E00170:22:H00WVALXX:1:2108:22853:66391	1005690	1005791	101
E00170:22:H00WVALXX:1:2121:15778:42394	1005697	1005792	95
E00170:22:H00WVALXX:1:2219:12682:34360	1005706	1005793	87
E00170:22:H00WVALXX:1:2223:29176:27908	1005695	1005794	99
E00170:22:H00WVALXX:1:2223:29156:27908	1005694	1005797	103
E00170:22:H00WVALXX:1:1114:27034:12068	1005759	1005798	39
E00170:22:H00WVALXX:1:1212:13312:50709	1005704	1005799	95
E00170:22:H00WVALXX:1:2108:31998:4878	1005691	1005800	109
E00170:22:H00WVALXX:1:2204:23857:60537	1005679	1005801	122
E00121:9:H00UWALXX:7:1104:29653:10591	1005696	1005806	110
E00170:22:H00WVALXX:1:1101:13961:42306	1005719	1005807	88
E00170:22:H00WVALXX:1:1124:8988:23776	1005750	1005808	58
E00170:22:H00WVALXX:1:2220:12611:59552	1005752	1005812	60
E00170:22:H00WVALXX:1:2118:4380:64774	1005722	1005814	92
E00170:22:H00WVALXX:1:1111:11393:58111	1005755	1005815	60
E00170:22:H00WVALXX:1:2216:13616:14494	1005756	1005816	60
E00170:22:H00WVALXX:1:1119:6257:23091	1005715	1005817	102
E00170:22:H00WVALXX:1:1213:9120:53329	1005735	1005820	85
E00121:9:H00UWALXX:7:1104:25390:66883	1005726	1005821	95
E00170:22:H00WVALXX:1:1108:28405:1748	1005727	1005822	95
E00170:22:H00WVALXX:1:2111:21452:29086	1005688	1005823	135
E00125:9:H05MEALXX:7:1107:14164:35766	1005682	1005824	142
E00170:22:H00WVALXX:1:2214:17219:64440	1005737	1005825	88
E00170:22:H00WVALXX:1:1110:27024:23583	1005740	1005826	86
E00170:22:H00WVALXX:1:1121:21614:44521	1005741	1005827	86
E00170:22:H00WVALXX:1:2217:24994:14054	1005757	1005828	71
E00121:9:H00UWALXX:7:1121:4918:62857	1005835	1005836	1
E00170:22:H00WVALXX:1:1108:9282:9237	1005767	1005838	71
